amount,instructionAction,instructionOrder,userAddress,txSignature,timestamp,currencyName,currencyAddress,senderAddress,senderTokenMint,receiverAddress,instructionOrderPair,amount_x,instructionAction_x,instructionOrder_x,userAddress_x,timestamp_x,currencyName_x,currencyAddress_x,senderAddress_x,senderTokenMint_x,receiverAddress_x,shareTokenPrice,globalId,vaultAuthority,shareTokenMint,depositTokenSymbol,depositTokenCoingeckoId,userAction
706700.404193,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5wgFiJwDgFs1X2expBq5FYnDsutmfhD9RxPV2jSqKbxE94ektCBwo8hbfTSbAGegHW8zeQL1fbGXYHDUyM3ft3YW,2022-02-04T08:12:50Z,,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,,,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,0-2,661971.761559,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-04T08:12:50Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,GadHfihzyp1dTNJQEAJkBPbaNGHtjFfktnh67Ypx1QJZ,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,0.9367077726733766,mainnet_income_put_sol,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,USDC,usd-coin,EndRound
3192351.676775,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5x7rseiwRDNK3BNpaJnKhzAZbLqv5d6dNxWxRKbABPRchNzvNvaXxSEx5MG8cVmBEbGiKwPtFbDGxYBPXjiR9r24,2022-01-21T08:19:01Z,,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,,,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,0-2,3230133.030624,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-21T08:19:01Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,BQysuPvPDwj6664wznkHY9V3aQVxh7y2dkgH5gHgvobT,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,1.011834959827223,mainnet_income_put_sol,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,USDC,usd-coin,EndRound
53.661599,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5xj2bTwtDq7x6czPXCC84Cp7wpqWoQc217wbaxs7zY9qG66zpSMyxjwby5tJ2JFrLCSPvBpBC49ruchpYThy2F2n,2022-02-04T08:24:48Z,,GjnoPUjQiEUYWuKAbMax2cM1Eony8Yutc133wuSun9hS,,,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,0-2,54.90066,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-04T08:24:48Z,Wrapped Ethereum (Sollet),2FPyTwcZLUg1MDrwsyoP4D6s1tM7hAkHYRjkNb5w6Pxk,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,BigdZ3Ya6RaNAfhsauUG8roz5hLWrTEvmCoxTDqeUXyR,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,1.023090273549247,mainnet_income_call_eth,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,GjnoPUjQiEUYWuKAbMax2cM1Eony8Yutc133wuSun9hS,ETH,ethereum,EndRound
15719.721087228,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,67AKGdfXaczT9Z2aacTBkagirPpQs3Rd7HY3AS7CzLPL2PYUPn8YKHgsx1utdR2LKQovLyjujt8yhSoyyEXJsbBZ,2022-01-28T08:11:28Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,0-2,16632.824050001,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-28T08:11:28Z,Wrapped SOL,So11111111111111111111111111111111111111112,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,7MsTx6XhtNnvWLxNDWrwQfSicWE6nTqL7bD9BcNbFRcU,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,1.0580864608033587,mainnet_income_call_sol,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,SOL,solana,EndRound
2924.232426,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,7tp6ShobD6dtg7VnKnY3sgtkdLJSf5jxewak7Xy4aB6EKwbZ7L7KAchPexorRJnpB1WZEUoHFSA3MkDdJD8ZoLD,2022-01-28T08:07:58Z,,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,,,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,0-2,2995.539519,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-28T08:07:58Z,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,2U86bPJRdAXVhkLXEKg9u3JsxLSCDtqgHPNMqJQVo6da,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,1.0243848923792762,mainnet_income_call_ray,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,RAY,raydium,EndRound
201.223829,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,9tqGg2UKiCuuLe13udJozG9oV4nz6Px2PBDfBsKenbVo14VdaCqrvzjBYKxqLZX785KsQBfodphqivYHobH319k,2022-02-04T08:14:43Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-2,216.391617,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-04T08:14:43Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,4gLm8FZQCvU4bQcgeGCSGdo4oTKiij5R6GYUdyZv8aCh,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.0753776929669696,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
32.745361,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DHxCr9W6kXR3c2W1xaSWoYVRvYXXM2MzC4vFmdTNCXLHJe2KLsrbop5hanP6q2PT57NfPSPBSEyiKRvr1MAHTBC,2022-01-28T08:14:18Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-2,35.100218,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-28T08:14:18Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,7XDE5dUiZaxNnRJkaSjJBwhzi4Z3XnnYRWAZV6FDznwR,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.0719142171008589,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
9782.77334487,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,GfZQSyNkwqF9NGEGheRxCKK44XqpLpZRc2n9sPFVkjpXmBxBCc2MLEf3LqChYutbWmtmAvmTgW96Duoixffk2Wu,2022-01-21T08:37:17Z,,6UA3yn28XecAHLTwoCtjfzy3WcyQj1x13bxnH8urUiKt,,,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,0-2,10147.394074022,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-21T08:37:17Z,Marinade staked SOL (mSOL),mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,FBysZ4b2tGDBqLNCf6RGX4CkFcvmhjtm9Y3d9aEptVdv,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,1.0372717138891094,mainnet_income_call_marinade,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,6UA3yn28XecAHLTwoCtjfzy3WcyQj1x13bxnH8urUiKt,mSOL,msol,EndRound
521.553976216,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,LVVebEod2BbT4H1hpTNhKWXDZNMWyDd2Mv3T4pjmXoPLYeLdoFAELzvyTTrKnxEwWVMF2u4cNJQjhiXGfsJM2GE,2022-01-21T08:37:05Z,,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,,,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,0-2,534.045142426,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-21T08:37:05Z,Socean staked SOL,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5LRXHi6p2PnoqCHf3bNxP2NqUeMXho3gi4fENg4Rqm1X,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,1.0239499012175621,mainnet_income_call_socean,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,scnSOL,socean-staked-sol,EndRound
0.0,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,52pndhac5iAaoEeRgnkh4t89uPDmDRjDvRX9RfC5hJLhFfTDt4EubAFHTTCNmtYNfCWocnkYLTGSvDWJ6H6Pvktm,2022-01-14T07:19:11Z,,E4X5RaFThcFPvKtxWncqG4ZuFT1HSGfZyhfZghF1T8kx,,,9V6FswSAGuv4Y2UMmSzZHcCt2s71BRLwX9kyU1PF9zPA,0-2,0.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-14T07:19:11Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9V6FswSAGuv4Y2UMmSzZHcCt2s71BRLwX9kyU1PF9zPA,5TNijy7Kz863NwwHR4Y38RvENWzErXDvfpTxmYLftAnj,9V6FswSAGuv4Y2UMmSzZHcCt2s71BRLwX9kyU1PF9zPA,,,,,,,EndRound
63727.062872,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3MqWW1MqKe7kpoQgkXajnYeVW1B9uEG3VjbsKWupTTtZpQ9CSkWgtPbhnAUrEZj74BdCAvs4ur9bT4PPVVsFZQas,2022-04-01T04:40:18Z,,Fw8mw9zNyfngvBYuS2L6XWfvFE8fExQ3apZVw4Ery5oy,,,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,0-2,65321.668971,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-01T04:40:18Z,,Cvvh8nsKZet59nsDDo3orMa3rZnPWQhpgrMCVcRDRgip,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,Aya7sndWKNsNTMHjNcw498s4jRLJyLLUBYLn65Vkgcs8,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,1.0250224320270789,mainnet_income_put_tsUSDC,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,Fw8mw9zNyfngvBYuS2L6XWfvFE8fExQ3apZVw4Ery5oy,tsUSDC,usd-coin,EndRound
156316.075527,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,p4v7jmTXHfMQPFELpbYLR3wdpivLkZeapWn4SpfRUYiApVQcCsK5ttJci1whjHggQdkdW6B92BPp7NCdUWYvuMH,2022-03-04T02:51:58Z,,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,,,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,0-2,161599.03391,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-04T02:51:58Z,Mango,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,3wPzSfKWEowLgUJQh8QeoWMtnTxfpr9ummMB1HrqR69K,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,1.0337966416134052,mainnet_income_call_mngo,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,MNGO,mango-markets,EndRound
699824.569356,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3TTnev1UmM5kpKYwDE2EZSkZcWnDGVPCgD9h5tz3mLcHeTL4V6CzU3yMaAwins37Lpt7RnbUjPUxgALtwEvUuMgv,2022-03-25T03:00:15Z,,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,,,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,0-2,673675.024926,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-25T03:00:15Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,CSbP824yiNVevVsJVHwpov2AgCf2McCLiFyKGjUTd9qr,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,0.9626341435053307,mainnet_income_put_sol,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,USDC,usd-coin,EndRound
0.0,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5wR5xZW4BDK81pBVnfdebQoEr4VDQqVa5RSTaJyGwTg7DM4zurbwLe2MAP6eoeMUG5S5E872X9P2RVW2EeC8T3H5,2022-04-07T02:15:44Z,,J1TX6c1R6WykW2wonvrL6xA2g8vZ2FLDqDDF1mLYrMYK,,,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,0-2,0.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-07T02:15:44Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,6vvPDbQJmJys4qd8SEWaP75SPeG53MqK9tpJ9iu2SGM4,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,,mainnet_income_put_sol_parrot_circuits,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,J1TX6c1R6WykW2wonvrL6xA2g8vZ2FLDqDDF1mLYrMYK,USDC,usd-coin,EndRound
3986.144152,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5sepNCTosoM7QWGJii7Puz3StCoMmcETQNCGmHSMeLhk9dn4ce2q3XGMHmuixtiPWrnHccVVLju51LJn68k1FMq8,2022-03-18T03:27:22Z,,CxHG1tPkeEHsAVmPF2UrjZK3W719J5DGFgMaLtUkBoeP,,,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,0-2,4174.624757,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-18T03:27:22Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,d3cVqVmr777YhPN8gPx8S7HdDKS6CNxaySaxSxVarxX,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,1.0472839410249204,mainnet_income_put_mngo,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,CxHG1tPkeEHsAVmPF2UrjZK3W719J5DGFgMaLtUkBoeP,USDC,usd-coin,EndRound
116435.333331,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5puUZi5CNU7qTUMwKdoPe9zKQ5fVRMmxV8CKCjhuphWWhc8oTottDj9tWrSDKJWRVJ3Soq2Cq121DaYNRM8tnpNC,2022-04-01T04:56:02Z,,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,,,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,0-2,121076.135135,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-01T04:56:02Z,Mango,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,DvmSsqVLNTa1yhWhUGWNQaaq4GiHQqBWQTsYiwdfUM8e,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,1.0398573325745306,mainnet_income_call_mngo,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,MNGO,mango-markets,EndRound
509.975569375,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5dfu628oq1uqRcMxqGbEFzefXDPEwamhVy1oNWYDBLnJXHx62L3nhjogrR2iD9cqwDZLpjbrMZYmrQosLhVoLLsh,2022-04-01T04:42:55Z,,EPoDdEcDQ478YNRAiMYMHLs7mEnmo5z9322Q2D5exKFU,,,2Ahpeqc1bo7Y4dVknvZUVfZPhHhym7JN6az2XMbUA6QA,0-2,511.804848824,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-01T04:42:55Z,Lido Staked SOL,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,2Ahpeqc1bo7Y4dVknvZUVfZPhHhym7JN6az2XMbUA6QA,BWUXLTCQJgEheA1VxWKyUYakzyRDZcdNpfJqPqZHGQtz,2Ahpeqc1bo7Y4dVknvZUVfZPhHhym7JN6az2XMbUA6QA,1.0035869942774747,mainnet_income_call_stsol,2Ahpeqc1bo7Y4dVknvZUVfZPhHhym7JN6az2XMbUA6QA,EPoDdEcDQ478YNRAiMYMHLs7mEnmo5z9322Q2D5exKFU,stSOL,lido-staked-sol,EndRound
4785.975744385,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5c6twHYZcd6sRpSYghZery8XtSjZ4NVMw1uttaHdzYpoKGemffHv1xcGARRE4JYnJVSZ1YDpUA2vBwN67G38pG68,2022-03-18T02:17:40Z,,DNa849drqW19uBV5X9ohpJ5brRGzq856gk3HDRqveFrA,,,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,0-2,4890.46874029,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-18T02:17:40Z,Wrapped SOL,So11111111111111111111111111111111111111112,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,GnU8ALJoC2fDXHPreqxPJk9wnsvCnRZpWBSev3TUYX1y,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,1.0218331645386194,mainnet_income_call_sol_high,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,DNa849drqW19uBV5X9ohpJ5brRGzq856gk3HDRqveFrA,SOL,solana,EndRound
1583507.009035,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5bSj2hP2DiaJRYkqqxC6hmqrS48rvdUd16ZaHysNFhybB94qvVC63oC3bUHJMUZTwoAnX5rLmRfJx39FXT9CwmKh,2022-03-18T03:03:01Z,,DPMCwE9z9jXaDVDti5aKhdgCWGgsvioz6ZvB9eZjH7UE,,,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,0-2,1682409.195583,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-18T03:03:01Z,Saber Protocol Token,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,9zX7FLY7RAahTbRYxiK2oLueRhoXKv5i9sZV61zVJj7B,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,1.0624576878938299,mainnet_income_call_sbr,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,DPMCwE9z9jXaDVDti5aKhdgCWGgsvioz6ZvB9eZjH7UE,SBR,saber,EndRound
2704.721062,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,61oqded87dBRph6rWUXwEXPbWYDTejuRUMB8h5GYFXrJadUiFwJetTWbvaemX4swUz8b8cyavtMHgarvXPWrezxR,2022-03-18T03:02:50Z,,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,,,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,0-2,2922.726724,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-18T03:02:50Z,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,Ha9AkDZbtWTLdrL7ibCQTQ8e98aQ41GZFvJJkMZy6aSF,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,1.0806019020086295,mainnet_income_call_ray,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,RAY,raydium,EndRound
0.0,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5a2wVzyBr9fU8pECQAfNNEknqwoqysFvgprcQWYn7v5K1efbunG24Cbiq2voZSYZKqeagnALhL2mv1iqwfzrgPxs,2022-03-24T02:34:52Z,,J1TX6c1R6WykW2wonvrL6xA2g8vZ2FLDqDDF1mLYrMYK,,,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,0-2,0.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-24T02:34:52Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,HA8pXZSdCSscuBWHUbVHBgDKGSqMGXGEX9PZg2YYeEDD,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,,mainnet_income_put_sol_parrot_circuits,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,J1TX6c1R6WykW2wonvrL6xA2g8vZ2FLDqDDF1mLYrMYK,USDC,usd-coin,EndRound
48023.604276,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5XWe8uQ4RYRRjVRmaCkMTdAjouJyoGYJtncJtsyLTtzgWASbSDEBEQ7cL3rGXHfVYhvKEubKQywxBfXbr9myJZFt,2022-04-01T04:50:54Z,,5SLqZSywodLS8ih6U2AAioZrxpgR149hR8SApmCB7r5X,,,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,0-2,35708.545614,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-01T04:50:54Z,Serum,SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,H9RyVMj3Hp8ZSxJmKXiFXAxQXBUEhKWCq2tsWvydpJ1x,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,0.7435623825478984,mainnet_income_call_srm,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,5SLqZSywodLS8ih6U2AAioZrxpgR149hR8SApmCB7r5X,SRM,serum,EndRound
